ImageNumber,FileName_OrigRNA,Metadata_ChannelID,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_target,Metadata_experiment_type,Metadata_cell_line,Metadata_pert_iname,Metadata_gene,Metadata_pubchem_cid,Texture_DifferenceVariance_OrigRNA_10_03_256,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_Perimeter,Intensity_MeanIntensity_OrigRNA,Intensity_IntegratedIntensity_OrigRNA,Granularity_5_OrigRNA,RadialDistribution_FracAtD_OrigRNA_4of4
1758,r09c04f03_median_aggregated.tiff,5,BR00116991,I04,3,0.134524301,0.000322907,0.000968721,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0004749353390759,4746.28488372093,2.579389645286696,0.7527196307378469,373.66118509092,0.0850415877376671,350.53275063983165,3.96473167051599,0.3858710615116279
1759,r09c04f04_median_aggregated.tiff,5,BR00116991,I04,4,0.134519607,0.000968721,0.000322907,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0005961842496262,4769.583333333333,2.859809936166228,0.7458435842329345,394.0084012034967,0.0929522608555971,373.8542591532589,3.6783373091978087,0.4046476097222222
1760,r09c04f05_median_aggregated.tiff,5,BR00116991,I04,5,0.134529993,-0.000968721,-0.000322907,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0004118246511788,4471.471264367816,2.4052803905971736,0.7443023590720677,353.3775789146298,0.0848934596894054,338.1772239886053,5.401980573532773,0.3762672962068965
1761,r09c04f06_median_aggregated.tiff,5,BR00116991,I04,6,0.134522304,0.000322907,-0.000322907,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0004669027636378,5131.104347826087,2.82658220152735,0.7489184104267758,410.5743055029782,0.090688172697078,383.3556803270931,4.290803838156179,0.3802815064347826
1762,r09c04f07_median_aggregated.tiff,5,BR00116991,I04,7,0.134516105,0.000968721,-0.000968721,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0003780771247403,4359.333333333333,2.3937541813937857,0.7301091359070814,350.18220564241074,0.083305384144935,326.6120894660253,5.466739711208527,0.3614182798850575
1763,r09c04f08_median_aggregated.tiff,5,BR00116991,I04,8,0.134525597,-0.000322907,-0.000968721,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0004952701957841,4729.781065088758,2.1985145534739337,0.717793099185875,346.52675440764386,0.0781665406813264,333.5542733872519,5.404069470350771,0.3633294352662722
1764,r09c04f09_median_aggregated.tiff,5,BR00116991,I04,9,0.134528905,-0.000968721,-0.000968721,-2e-06,9,CASP3,Compound,A549,PETCM,,224859.0,0.0004841852666467,5538.674556213018,2.415759668476805,0.7350788354431796,390.8311826520359,0.079996089093446,401.2684416620821,4.771657726580461,0.3932421268047337
1765,r09c05f01_median_aggregated.tiff,5,BR00116991,I05,1,0.1345018,-0.000322907,0.000322907,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0014214777050545,16772.291666666668,4.043290944294784,0.7663482656565104,868.0117027760122,0.0604989321929889,740.9269843207052,2.579695346083032,0.4095795283333334
1766,r09c05f02_median_aggregated.tiff,5,BR00116991,I05,2,0.134505197,-0.000968721,0.000968721,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0007627559920112,8191.958762886598,3.040080417151948,0.7234745492143139,522.5424755765908,0.065762074005262,463.2106059113633,7.508630211417359,0.3159314454639175
1767,r09c05f03_median_aggregated.tiff,5,BR00116991,I05,3,0.134497494,0.000322907,0.000968721,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0009045872498517,7815.173913043478,3.695702084607761,0.7749806098658812,583.2966367765832,0.0718922822217992,454.69958722524586,3.6296925185023134,0.4374924060869565
1768,r09c05f04_median_aggregated.tiff,5,BR00116991,I05,4,0.134493798,0.000968721,0.000322907,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0006943499682499,11906.181818181818,2.9946639308716017,0.6646154693167391,659.8889671509919,0.0687651609281677,656.0510005310855,3.6991318869687073,0.2729720568181818
1769,r09c05f05_median_aggregated.tiff,5,BR00116991,I05,5,0.134503797,-0.000968721,-0.000322907,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0008845712717609,9574.076923076924,2.898404239622507,0.7335563868433413,555.2755136934368,0.0662776938344985,500.0861388828892,7.809052536667356,0.3218247536538461
1770,r09c05f06_median_aggregated.tiff,5,BR00116991,I05,6,0.1344973,0.000322907,-0.000322907,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0007199962914372,7337.875,3.269389886454686,0.7496816022324864,529.9374695571063,0.0829657784357277,523.9500148155881,4.898134718953383,0.3263750518333333
1771,r09c05f07_median_aggregated.tiff,5,BR00116991,I05,7,0.134490907,0.000968721,-0.000968721,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0006205790289126,7298.171428571429,3.183046036350681,0.7235877303531372,500.1810953191232,0.0711590538316451,445.18992914586727,7.096221684198458,0.3254212578571429
1772,r09c05f08_median_aggregated.tiff,5,BR00116991,I05,8,0.134497494,-0.000322907,-0.000968721,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.0011793776141354,11202.735294117649,3.9066620265167735,0.7445230261294077,692.0961225206233,0.056836081423413,513.6740647524266,6.107422072783747,0.451986525
1773,r09c05f09_median_aggregated.tiff,5,BR00116991,I05,9,0.134501904,-0.000968721,-0.000968721,-2e-06,9,CHEK2,Compound,A549,AZD7762,,11152667.0,0.000999131345193,8336.367088607594,2.7324010230552536,0.7197813331872398,504.8516399245845,0.0694056387680533,464.9129450402541,4.975007939273747,0.3865603484050632
1774,r09c06f01_median_aggregated.tiff,5,BR00116991,I06,1,0.134474799,-0.000322907,0.000322907,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0020128769377129,10770.254545454543,4.337713483187708,0.7645515830174275,713.1776880844205,0.0514880511670526,432.48550477806816,2.779379368333387,0.5175378445454546
1775,r09c06f02_median_aggregated.tiff,5,BR00116991,I06,2,0.134477898,-0.000968721,0.000968721,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.001081019494183,7667.919540229885,2.8013010309958286,0.7678713616734558,486.6737502872729,0.0696618768796433,419.0512184704943,3.728712977829408,0.4621818132183908
1776,r09c06f03_median_aggregated.tiff,5,BR00116991,I06,3,0.134471193,0.000322907,0.000968721,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0015188976241115,9267.546666666669,3.39403031433197,0.7882573910738799,595.6492482523703,0.063350352680018,441.8406413799897,2.756453159252145,0.4938565422666666
1777,r09c06f04_median_aggregated.tiff,5,BR00116991,I06,4,0.134467393,0.000968721,0.000322907,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0022420837441402,13265.75,6.756254118232742,0.7477241741580091,978.8383230814292,0.0456473334968166,461.6781207399909,3.0009759471723085,0.4444487225
1778,r09c06f05_median_aggregated.tiff,5,BR00116991,I06,5,0.134475902,-0.000968721,-0.000322907,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.00152025409209,10197.411764705885,3.6756286974787,0.7334291079418997,648.841191403086,0.0598540922504114,455.9253319913576,3.5416842438011087,0.4772974814705882
1779,r09c06f06_median_aggregated.tiff,5,BR00116991,I06,6,0.134470001,0.000322907,-0.000322907,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.001524629096869,10014.120689655172,4.690522759248605,0.7439088176868048,724.1812790603893,0.0573082024741707,415.5505209898352,4.381465476827962,0.4558059634482758
1780,r09c06f07_median_aggregated.tiff,5,BR00116991,I06,7,0.134465098,0.000968721,-0.000968721,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0010019289062863,6300.2972972972975,3.735400393066068,0.7201462359156453,520.6194440786636,0.0664429834960977,340.9412930385285,4.504352617696214,0.4411264278378378
1781,r09c06f08_median_aggregated.tiff,5,BR00116991,I06,8,0.134472698,-0.000322907,-0.000968721,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0016828935949247,9684.066666666668,3.5806821084399183,0.7656500404274955,617.5660168945499,0.052186994510994,390.5864181727792,3.407868074813396,0.4855668788888889
1782,r09c06f09_median_aggregated.tiff,5,BR00116991,I06,9,0.134475097,-0.000968721,-0.000968721,-2e-06,9,CDK7,Compound,A549,PHA-793887,,46191454.0,0.0015356385440134,8717.373134328358,3.740313842074245,0.7370846970026683,607.4211783050087,0.0580018550453753,405.1876045661047,4.374644182368854,0.4729191195522388
1783,r09c07f01_median_aggregated.tiff,5,BR00116991,I07,1,0.134453207,-0.000322907,0.000322907,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0002668097697767,4241.55,2.1948873269928173,0.7206001039837947,324.3314680181121,0.1312413324048246,538.7109954517334,2.189116185651435,0.3426992521249999
1784,r09c07f02_median_aggregated.tiff,5,BR00116991,I07,2,0.134456202,-0.000968721,0.000968721,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0002388191694826,4259.196581196581,2.3806396275140207,0.7327107689163364,341.48694274474445,0.1202324939954144,478.6118787445494,2.554932029526669,0.3701691696923077
1785,r09c07f03_median_aggregated.tiff,5,BR00116991,I07,3,0.134450004,0.000322907,0.000968721,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0003074664984253,5314.571428571428,2.4242485492984907,0.7463092522341024,370.6286020905248,0.1287037324831612,625.464923279493,2.51987815029086,0.3507950874489796
1786,r09c07f04_median_aggregated.tiff,5,BR00116991,I07,4,0.134444803,0.000968721,0.000322907,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0001890012025257,3522.783783783784,2.1540307593328976,0.7183930854994992,292.6207049003462,0.1433287217868657,510.52614031231184,2.801016538169131,0.3637363998378378
1787,r09c07f05_median_aggregated.tiff,5,BR00116991,I07,5,0.134453893,-0.000968721,-0.000322907,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0002793063447387,4859.940594059406,2.245933681217348,0.7215392119927575,348.03791532313244,0.1265735477890419,581.9210023549247,2.57469518692038,0.3563498770297029
1788,r09c07f06_median_aggregated.tiff,5,BR00116991,I07,6,0.134447902,0.000322907,-0.000322907,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0002290966651402,5258.6,2.0820819035224023,0.717548474124013,336.4707077309984,0.1323458888655862,652.0808023741702,3.135669675967512,0.3130341511
1789,r09c07f07_median_aggregated.tiff,5,BR00116991,I07,7,0.134442195,0.000968721,-0.000968721,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0001698202084957,4216.75,1.994217663851164,0.6204503229279269,307.92136122255255,0.1252226196881276,531.7049169202024,4.543886612861394,0.2600085448611111
1790,r09c07f08_median_aggregated.tiff,5,BR00116991,I07,8,0.134450004,-0.000322907,-0.000968721,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0002466019163229,4724.779411764706,2.481466622517525,0.7388856393228137,361.89385584182247,0.1327513822105091,623.3450000975145,2.1515891843154997,0.3547534609558824
1791,r09c07f09_median_aggregated.tiff,5,BR00116991,I07,9,0.134452194,-0.000968721,-0.000968721,-2e-06,9,ATM,Compound,A549,KU-60019,,15953870.0,0.0003270819782909,4154.731092436975,2.351431779986711,0.7371571609554969,328.28753659155063,0.1235261997783163,479.8715902948048,1.681730896362089,0.4128109593697479
1792,r09c08f01_median_aggregated.tiff,5,BR00116991,I08,1,0.134433195,-0.000322907,0.000322907,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0004432124833912,6087.0390625,2.542796467511131,0.7588887338004923,415.7174738429316,0.089787917423724,505.4603393432408,1.812362363986239,0.419760113359375
1793,r09c08f02_median_aggregated.tiff,5,BR00116991,I08,2,0.134434298,-0.000968721,0.000968721,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0004374026907306,6804.059829059829,2.732528848881567,0.7468408730381807,446.5280657656227,0.0861448400501877,526.511361015889,1.627406803748407,0.4274800992307692
1794,r09c08f03_median_aggregated.tiff,5,BR00116991,I08,3,0.1344295,0.000322907,0.000968721,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0002774301109133,4728.310344827586,2.4662051463642274,0.7310534981424605,363.1556813683352,0.1029223121417586,453.8333236006056,1.7047770845351062,0.4033977635632184
1795,r09c08f04_median_aggregated.tiff,5,BR00116991,I08,4,0.134425193,0.000968721,0.000322907,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0003403073321805,4514.02,2.3857615213606285,0.7246585101770932,356.3725672105934,0.0925654434578509,389.0292659280356,2.062137233547934,0.3630864995
1796,r09c08f05_median_aggregated.tiff,5,BR00116991,I08,5,0.134432197,-0.000968721,-0.000322907,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0003777568216321,5119.719298245615,2.175329636417489,0.7245372256657713,356.46504768220456,0.0925432294776087,428.91332495416793,1.8741692891613808,0.4033859617543859
1797,r09c08f06_median_aggregated.tiff,5,BR00116991,I08,6,0.134427696,0.000322907,-0.000322907,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0002317212600493,4363.472527472528,2.3493378428938514,0.7495697287980314,345.0845005794558,0.1060696131339589,436.504946445862,2.550290403034157,0.3565442063736263
1798,r09c08f07_median_aggregated.tiff,5,BR00116991,I08,7,0.134422004,0.000968721,-0.000968721,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0003507994215516,5977.20987654321,2.6056679378417007,0.7618330045562935,408.3123445093147,0.0984446444645373,503.9623479291935,1.899013806223243,0.4016773601234568
1799,r09c08f08_median_aggregated.tiff,5,BR00116991,I08,8,0.134428203,-0.000322907,-0.000968721,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0003661586166489,5779.166666666667,2.621932328393084,0.764568031314976,410.20908799230193,0.0926868519247524,493.7491560843482,2.605688537420247,0.4178880377083333
1800,r09c08f09_median_aggregated.tiff,5,BR00116991,I08,9,0.134430602,-0.000968721,-0.000968721,-2e-06,9,ASIC1,Compound,A549,nafamostat,,4413.0,0.0003826582120875,7135.96062992126,2.5385882651361475,0.720510978995173,456.20130009734527,0.0846981460785198,565.5022239773205,1.854966164488305,0.4114506822834646
1801,r09c09f01_median_aggregated.tiff,5,BR00116991,I09,1,0.134411499,-0.000322907,0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0004842402049506,7056.826530612245,2.666646063115779,0.7439370484752099,463.25318606618,0.0789915763867672,505.3887702067079,1.7131677006315085,0.3892754686734693
1802,r09c09f02_median_aggregated.tiff,5,BR00116991,I09,2,0.134413302,-0.000968721,0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.000486089983951,6204.290322580645,2.721476004474557,0.7360352780973751,440.2728945435891,0.0875380734717038,498.8770859569777,1.921878289985968,0.4110940539516129
1803,r09c09f03_median_aggregated.tiff,5,BR00116991,I09,3,0.134408906,0.000322907,0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0003426939426605,5264.883333333333,2.6207466930236945,0.7327512058568018,401.8862815892299,0.0882479183322961,428.5512214112484,1.9721748599610325,0.3823095759166666
1804,r09c09f04_median_aggregated.tiff,5,BR00116991,I09,4,0.134406194,0.000968721,0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.000330603096954,4968.24,2.536022764404156,0.730430168057024,384.6278294591089,0.0931015178730591,422.5630707954522,1.9963103640424904,0.3582981841
1805,r09c09f05_median_aggregated.tiff,5,BR00116991,I09,5,0.134413406,-0.000968721,-0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0003769377392223,7493.785714285715,2.5966650635626825,0.715374690287883,474.1239314180447,0.0830255425911749,586.7821695461718,2.089984962245788,0.3726035625510204
1806,r09c09f06_median_aggregated.tiff,5,BR00116991,I09,6,0.134409204,0.000322907,-0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0004095608217435,5970.494736842105,2.482637075492633,0.7374009776377286,415.5109304489628,0.0815742458947886,444.80938303141215,1.905925722518116,0.3804268282105263
1807,r09c09f07_median_aggregated.tiff,5,BR00116991,I09,7,0.134403795,0.000968721,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0003956246703779,6885.813725490196,2.6207226667078527,0.7173656576393231,444.53707599229006,0.0831491283008322,517.4582616909607,2.155277018739397,0.3844191257843137
1808,r09c09f08_median_aggregated.tiff,5,BR00116991,I09,8,0.134408593,-0.000322907,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0005148270702076,8976.876404494382,2.721996909071225,0.7349003972742761,510.1548041250728,0.0791997345749292,645.991558953157,1.5410462736204282,0.404901876741573
1809,r09c09f09_median_aggregated.tiff,5,BR00116991,I09,9,0.134411097,-0.000968721,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0004170691074004,9883.488372093025,2.5561436830197817,0.7560709013175928,503.8380193969408,0.0903602660465808,768.0941853734535,2.086984193267473,0.4524766488372093
1810,r09c10f01_median_aggregated.tiff,5,BR00116991,I10,1,0.134394497,-0.000322907,0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0003641231219411,4911.825174825175,2.27785020736697,0.7231228073480556,363.3392153251371,0.0853705548452162,396.67249170153474,2.2249942065416963,0.3708069718181818
1811,r09c10f02_median_aggregated.tiff,5,BR00116991,I10,2,0.1343963,-0.000968721,0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0004530504767226,7361.130769230769,2.268925714963367,0.6930868171591337,423.442663723026,0.0936763741168121,597.5306958210655,1.747683531826503,0.4128507446153846
1812,r09c10f03_median_aggregated.tiff,5,BR00116991,I10,3,0.134391695,0.000322907,0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0005564082263575,5666.458333333333,2.8382929751466537,0.7403506006799839,432.91240086892793,0.0808166536937879,427.8927411599337,1.9459093025897385,0.4105624260416666
1813,r09c10f04_median_aggregated.tiff,5,BR00116991,I10,4,0.134387493,0.000968721,0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0003726352644596,4909.03355704698,2.4523941888744543,0.7077239800106737,376.0355435772956,0.0864219781672544,382.7777714829567,2.0588953097644174,0.3620729285503355
1814,r09c10f05_median_aggregated.tiff,5,BR00116991,I10,5,0.134394899,-0.000968721,-0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0003748093771792,5897.299401197605,2.3214599032125225,0.7301775537725588,397.93241649641743,0.0930878734619177,510.11895328157857,1.7689554772878842,0.427104927245509
1815,r09c10f06_median_aggregated.tiff,5,BR00116991,I10,6,0.134390205,0.000322907,-0.000322907,-2e-06,9,,Compound,A549,DMSO,,,0.0003216210934446,5431.54128440367,2.761058644763271,0.7201582211655528,419.8390077503892,0.0843932525963042,419.2334353225049,1.9084643854162548,0.3616756244954128
1816,r09c10f07_median_aggregated.tiff,5,BR00116991,I10,7,0.134386107,0.000968721,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0003643380919562,7010.168,2.3941272370265065,0.7225925928708544,427.77811977071,0.0889868886642159,545.7005019004569,2.2152896693834565,0.3635480736
1817,r09c10f08_median_aggregated.tiff,5,BR00116991,I10,8,0.134389907,-0.000322907,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0003854000968128,6897.962264150943,2.4490468046278107,0.7338161889071979,433.8903846884958,0.0898093063838034,537.7711216098506,1.4941086429835366,0.3844844159433962
1818,r09c10f09_median_aggregated.tiff,5,BR00116991,I10,9,0.134393603,-0.000968721,-0.000968721,-2e-06,9,,Compound,A549,DMSO,,,0.0004055246704872,6880.272727272727,2.453114262179069,0.7325055195291328,423.221154165849,0.0871917213553975,547.5598493353111,2.300623588697186,0.4056553270454545
1819,r09c11f01_median_aggregated.tiff,5,BR00116991,I11,1,0.134376794,-0.000322907,0.000322907,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003361642332614,5206.033333333334,2.3577982491040266,0.7253450078427783,378.9217573144846,0.0971465934970791,462.20084950941305,1.8808724854999503,0.3694393700333333
1820,r09c11f02_median_aggregated.tiff,5,BR00116991,I11,2,0.134380296,-0.000968721,0.000968721,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003634458056668,6253.384,2.487270051203536,0.7691405696460697,411.5631899103861,0.0922017345503861,532.4333015642017,2.074539755208608,0.39929444168
1821,r09c11f03_median_aggregated.tiff,5,BR00116991,I11,3,0.134376496,0.000322907,0.000968721,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003685516530867,4174.540540540541,2.34018375817302,0.7500628122017376,323.849714348199,0.1150550008859703,402.4441024526526,1.959475241221153,0.4272708927702703
1822,r09c11f04_median_aggregated.tiff,5,BR00116991,I11,4,0.134372801,0.000968721,0.000322907,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003379561531779,5186.572727272727,2.3823535881681552,0.6947890800688677,374.739791822843,0.101895796454515,504.3716716834852,1.7776538626470637,0.3741128216363636
1823,r09c11f05_median_aggregated.tiff,5,BR00116991,I11,5,0.134377405,-0.000968721,-0.000322907,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.000312201253595,5424.626984126984,2.394821206662114,0.7081511099405625,390.6584455812032,0.093649816009559,466.6835486661007,1.7739238065673106,0.3687251800793651
1824,r09c11f06_median_aggregated.tiff,5,BR00116991,I11,6,0.134373799,0.000322907,-0.000322907,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0004066545022771,5480.223880597015,2.61331301441368,0.7486239466672843,411.14011326669305,0.0857070768531958,428.651695083653,2.0531084203428525,0.3818596029850746
1825,r09c11f07_median_aggregated.tiff,5,BR00116991,I11,7,0.134372607,0.000968721,-0.000968721,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003507048935041,5457.215909090909,2.4644356278785486,0.7278484469721055,392.5418398004688,0.0916089837035865,447.7577667103826,2.3510574069332013,0.3590997680681818
1826,r09c11f08_median_aggregated.tiff,5,BR00116991,I11,8,0.134376898,-0.000322907,-0.000968721,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0004018649948949,5435.917721518988,2.4069169071192253,0.7541663831385915,364.1503479443123,0.1050808414685584,456.6013035498371,1.860589365501122,0.4321669834810127
1827,r09c11f09_median_aggregated.tiff,5,BR00116991,I11,9,0.134379193,-0.000968721,-0.000968721,-2e-06,9,DHH,Compound,A549,taladegib,,49848070.0,0.0003221411067565,5109.458646616541,2.4368637821632047,0.7439741854368371,375.971854159207,0.0970725592154157,437.4808319819237,1.975124140707493,0.3786215529323308
1828,r09c12f01_median_aggregated.tiff,5,BR00116991,I12,1,0.134361997,-0.000322907,0.000322907,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003799035699963,4925.10752688172,2.3246016957984037,0.7187468833566576,362.8479954471428,0.0897670949053228,413.9385736771529,2.618591603263453,0.3574386308602151
1829,r09c12f02_median_aggregated.tiff,5,BR00116991,I12,2,0.134366199,-0.000968721,0.000968721,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003709182593725,5499.678082191781,2.3705470061965856,0.7246235103223816,383.8474900491543,0.0862346084501239,437.8540282275604,2.173016774668224,0.3879734609589041
1830,r09c12f03_median_aggregated.tiff,5,BR00116991,I12,3,0.134361193,0.000322907,0.000968721,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003443900006126,5530.148648648648,2.492082062828662,0.7317838040122627,399.7563723306504,0.0877166913071614,439.9047289018242,3.040718895505924,0.356271317027027
1831,r09c12f04_median_aggregated.tiff,5,BR00116991,I12,4,0.134358093,0.000968721,0.000322907,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0004148079750116,5250.594202898551,2.515543586950126,0.7331292157865122,388.2215354789876,0.0855979564675952,406.89273696327314,2.323417981152006,0.3891676253260869
1832,r09c12f05_median_aggregated.tiff,5,BR00116991,I12,5,0.134362206,-0.000968721,-0.000322907,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003318870838215,4589.216417910448,2.4252701276628663,0.7063705860290032,359.9001332792501,0.0938389988678959,397.05374258026177,1.950695061495548,0.3794526356716418
1833,r09c12f06_median_aggregated.tiff,5,BR00116991,I12,6,0.134359196,0.000322907,-0.000322907,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003874957919436,4701.609929078014,2.565232902076417,0.7265510080616323,370.8945611095853,0.0961006869818035,403.4501017462528,2.319244189759441,0.4120631706382978
1834,r09c12f07_median_aggregated.tiff,5,BR00116991,I12,7,0.134358495,0.000968721,-0.000968721,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003932883663257,5978.226277372263,2.517634349265289,0.735095706956177,414.0583614879373,0.0889928576183731,485.7473447275668,1.984555071420745,0.3979004226642336
1835,r09c12f08_median_aggregated.tiff,5,BR00116991,I12,8,0.134361193,-0.000322907,-0.000968721,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0004935750527629,6651.4915254237285,2.3582827681297283,0.7090982156373206,422.39736500683375,0.0778742304753135,461.897952907774,2.077787616003536,0.3806579915254237
1836,r09c12f09_median_aggregated.tiff,5,BR00116991,I12,9,0.134364694,-0.000968721,-0.000968721,-2e-06,9,KCNJ1,Compound,A549,acetohexamide,,1989.0,0.0003990806156326,6549.579710144928,2.3023517728493146,0.7374747978178778,413.7979008279758,0.0932945735294893,557.8116672011092,1.8412472119846013,0.4149447097101449
1837,r09c13f01_median_aggregated.tiff,5,BR00116991,I13,1,0.134351,-0.000322907,0.000322907,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0003663524211766,6149.260869565217,2.3953077738862807,0.7456947587340048,408.89890073692777,0.0865422321556589,470.27773438088354,2.077138518946127,0.3813042536956522
1838,r09c13f02_median_aggregated.tiff,5,BR00116991,I13,2,0.134353295,-0.000968721,0.000968721,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0004528521573624,5817.740157480315,2.7595433842114963,0.7403401086501692,417.924106077077,0.0963376997312366,464.0292245855144,1.7444561880792018,0.4147519640944881
1839,r09c13f03_median_aggregated.tiff,5,BR00116991,I13,3,0.134349197,0.000322907,0.000968721,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0003277074782386,4445.985507246377,2.4117396692397777,0.7218465024243905,356.1541368733652,0.0959940807687179,398.48452397040427,1.9429371236624224,0.3832615083333333
1840,r09c13f04_median_aggregated.tiff,5,BR00116991,I13,4,0.134346396,0.000968721,0.000322907,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0003844587850897,6600.330357142857,2.46208644708778,0.7066521245607902,424.9970125639779,0.0855303217555087,514.7654910798301,2.1403260649336238,0.3715200213392857
1841,r09c13f05_median_aggregated.tiff,5,BR00116991,I13,5,0.134349704,-0.000968721,-0.000322907,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0005583503330642,7880.675213675214,2.342255830215407,0.7517355293222739,453.4305277993614,0.0802869694632046,577.315284045429,1.7372676235974969,0.3922179399145299
1842,r09c13f06_median_aggregated.tiff,5,BR00116991,I13,6,0.134348705,0.000322907,-0.000322907,-2e-06,9,IL1B,Compound,A549,minocycline,,54575046.0,0.0004593222549108,6877.08547008547,2.636368749716056,0.7321803298588297,452.7398592131289,0.0807151427676792,497.8101032464407,1.8649206870859627,0.4024057000854701
